score,comparative,positive,negative
4,0.13333333333333333,"{""score"":4,""comparative"":0.13333333333333333,""words"":[""likes"",""thanks""]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.4,"{""score"":4,""comparative"":0.4,""words"":[""awesome""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.09375,"{""score"":3,""comparative"":0.09375,""words"":[""great""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.2727272727272727,"{""score"":3,""comparative"":0.2727272727272727,""words"":[""excellent""]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.42857142857142855,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.42857142857142855,""words"":[""terrible""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.04,"{""score"":1,""comparative"":0.04,""words"":[""cool""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.26666666666666666,"{""score"":4,""comparative"":0.26666666666666666,""words"":[""amazing""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.07407407407407407,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.07407407407407407,""words"":[""scared""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.18181818181818182,"{""score"":2,""comparative"":0.18181818181818182,""words"":[""thanks""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.13333333333333336,"{""score"":1,""comparative"":0.06666666666666667,""words"":[""want""]}","{""score"":3,""comparative"":0.2,""words"":[""hate""]}"
4,0.25,"{""score"":4,""comparative"":0.25,""words"":[""hope"",""intact""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.25,"{""score"":3,""comparative"":0.25,""words"":[""lucky""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.03333333333333333,"{""score"":1,""comparative"":0.03333333333333333,""words"":[""big""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.1,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.1,""words"":[""sigh""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.10344827586206898,"{""score"":5,""comparative"":0.1724137931034483,""words"":[""matter"",""reached"",""great""]}","{""score"":2,""comparative"":0.06896551724137931,""words"":[""failure""]}"
4,0.18181818181818182,"{""score"":4,""comparative"":0.18181818181818182,""words"":[""wish"",""nice""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.08333333333333333,"{""score"":2,""comparative"":0.08333333333333333,""words"":[""true""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.25,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.25,""words"":[""tears""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.17142857142857143,"{""score"":6,""comparative"":0.17142857142857143,""words"":[""amazing"",""thanks""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.06060606060606061,"{""score"":2,""comparative"":0.06060606060606061,""words"":[""saved""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.06666666666666667,"{""score"":1,""comparative"":0.06666666666666667,""words"":[""wishes""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.09090909090909091,"{""score"":2,""comparative"":0.09090909090909091,""words"":[""thanks""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.03333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.03333333333333333,""words"":[""strangely""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.0625,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.0625,""words"":[""upset""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
8,0.3076923076923077,"{""score"":8,""comparative"":0.3076923076923077,""words"":[""grateful"",""hope"",""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.5,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.5,""words"":[""exhausted""]}"
-1,-0.04166666666666666,"{""score"":3,""comparative"":0.125,""words"":[""best""]}","{""score"":4,""comparative"":0.16666666666666666,""words"":[""shit""]}"
8,0.42105263157894735,"{""score"":8,""comparative"":0.42105263157894735,""words"":[""lol"",""glad"",""enjoying""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.07999999999999999,"{""score"":3,""comparative"":0.12,""words"":[""yes"",""enjoys""]}","{""score"":1,""comparative"":0.04,""words"":[""strange""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.1,"{""score"":1,""comparative"":0.1,""words"":[""god""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.3333333333333333,"{""score"":3,""comparative"":0.3333333333333333,""words"":[""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.13333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.13333333333333333,""words"":[""miss""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.125,"{""score"":3,""comparative"":0.125,""words"":[""good""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.03225806451612903,"{""score"":1,""comparative"":0.03225806451612903,""words"":[""bright""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.16666666666666666,"{""score"":2,""comparative"":0.16666666666666666,""words"":[""thanks""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.10344827586206896,"{""score"":3,""comparative"":0.10344827586206896,""words"":[""hahaha""]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.05263157894736842,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.05263157894736842,""words"":[""cry""]}"
-1,-0.03333333333333334,"{""score"":2,""comparative"":0.06666666666666667,""words"":[""fair""]}","{""score"":3,""comparative"":0.1,""words"":[""broken"",""cry"",""no""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.06896551724137931,"{""score"":2,""comparative"":0.06896551724137931,""words"":[""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.125,"{""score"":1,""comparative"":0.125,""words"":[""solved""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":1,""comparative"":0.030303030303030304,""words"":[""want""]}","{""score"":1,""comparative"":0.030303030303030304,""words"":[""cancer""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.09523809523809523,"{""score"":2,""comparative"":0.09523809523809523,""words"":[""enjoy""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.1111111111111111,"{""score"":1,""comparative"":0.1111111111111111,""words"":[""yes""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.0625,"{""score"":1,""comparative"":0.0625,""words"":[""god""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-4,-0.5714285714285714,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.5714285714285714,""words"":[""ass""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.15,"{""score"":3,""comparative"":0.15,""words"":[""fan""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
7,0.19444444444444445,"{""score"":9,""comparative"":0.25,""words"":[""lol"",""lol"",""love""]}","{""score"":2,""comparative"":0.05555555555555555,""words"":[""missed""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.09523809523809523,"{""score"":2,""comparative"":0.09523809523809523,""words"":[""true""]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.13793103448275862,"{""score"":6,""comparative"":0.20689655172413793,""words"":[""excited"",""excited""]}","{""score"":2,""comparative"":0.06896551724137931,""words"":[""missing""]}"
3,0.375,"{""score"":3,""comparative"":0.375,""words"":[""good""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.3333333333333333,"{""score"":2,""comparative"":0.3333333333333333,""words"":[""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.5,"{""score"":3,""comparative"":0.5,""words"":[""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.125,"{""score"":1,""comparative"":0.125,""words"":[""please""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.3333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.3333333333333333,""words"":[""hurts""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":1,""comparative"":0.16666666666666666,""words"":[""please""]}","{""score"":1,""comparative"":0.16666666666666666,""words"":[""leave""]}"
3,0.3333333333333333,"{""score"":3,""comparative"":0.3333333333333333,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.125,"{""score"":3,""comparative"":0.125,""words"":[""want"",""improvement""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.09090909090909091,"{""score"":2,""comparative"":0.09090909090909091,""words"":[""enjoy""]}","{""score"":0,""comparative"":0,""words"":[]}"
5,0.1282051282051282,"{""score"":5,""comparative"":0.1282051282051282,""words"":[""top"",""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
12,0.5217391304347826,"{""score"":12,""comparative"":0.5217391304347826,""words"":[""haha"",""like"",""ha"",""ha"",""good""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.15,"{""score"":3,""comparative"":0.15,""words"":[""best""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.23076923076923078,"{""score"":3,""comparative"":0.23076923076923078,""words"":[""glad""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.1875,"{""score"":3,""comparative"":0.1875,""words"":[""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.030303030303030304,"{""score"":2,""comparative"":0.06060606060606061,""words"":[""peace""]}","{""score"":1,""comparative"":0.030303030303030304,""words"":[""broke""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":3,""comparative"":0.125,""words"":[""fan""]}","{""score"":3,""comparative"":0.125,""words"":[""worse""]}"
7,0.3181818181818182,"{""score"":7,""comparative"":0.3181818181818182,""words"":[""happy"",""awesome""]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.1111111111111111,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.1111111111111111,""words"":[""no""]}"
-3,-0.12,"{""score"":3,""comparative"":0.12,""words"":[""great""]}","{""score"":6,""comparative"":0.24,""words"":[""drained"",""damn""]}"
4,0.2857142857142857,"{""score"":4,""comparative"":0.2857142857142857,""words"":[""greatest"",""share""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.2222222222222222,"{""score"":6,""comparative"":0.2222222222222222,""words"":[""hope"",""fun""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-5,-0.2631578947368421,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":5,""comparative"":0.2631578947368421,""words"":[""lonely"",""kill""]}"
1,0.043478260869565216,"{""score"":3,""comparative"":0.13043478260869565,""words"":[""hahaha""]}","{""score"":2,""comparative"":0.08695652173913043,""words"":[""poor""]}"
3,0.25,"{""score"":3,""comparative"":0.25,""words"":[""nice""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.11764705882352941,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.11764705882352941,""words"":[""miss""]}"
-1,-0.02564102564102564,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.02564102564102564,""words"":[""sorry""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.05882352941176472,"{""score"":3,""comparative"":0.17647058823529413,""words"":[""love""]}","{""score"":2,""comparative"":0.11764705882352941,""words"":[""screams""]}"
0,0,"{""score"":3,""comparative"":0.21428571428571427,""words"":[""happy""]}","{""score"":3,""comparative"":0.21428571428571427,""words"":[""worry""]}"
4,0.16666666666666666,"{""score"":4,""comparative"":0.16666666666666666,""words"":[""lmao""]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.09090909090909091,"{""score"":3,""comparative"":0.09090909090909091,""words"":[""safe"",""thanks""]}","{""score"":6,""comparative"":0.18181818181818182,""words"":[""hate"",""disappoint"",""no""]}"
1,0.03125,"{""score"":3,""comparative"":0.09375,""words"":[""love""]}","{""score"":2,""comparative"":0.0625,""words"":[""sad""]}"
-12,-0.3,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":12,""comparative"":0.3,""words"":[""bad"",""bad"",""mad"",""mad""]}"
14,0.45161290322580644,"{""score"":14,""comparative"":0.45161290322580644,""words"":[""wish"",""smile"",""favorite"",""kind"",""smile"",""wish"",""favorite"",""kind""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.05555555555555555,"{""score"":2,""comparative"":0.05555555555555555,""words"":[""better""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.05,"{""score"":2,""comparative"":0.1,""words"":[""save""]}","{""score"":1,""comparative"":0.05,""words"":[""cry""]}"
-9,-0.45,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":9,""comparative"":0.45,""words"":[""fire"",""fired"",""destroyed"",""poor""]}"
